0,India,http://www.bloombergquint.com,India@2017: A Flailing Promise,http://www.bloombergquint.com/opinion/2016/12/28/india2017-a-flailing-promise,2017-01-12 09:46:37.519552
1,India,http://www.bloombergquint.com,Viral Acharya?s Appointment To The Reserve Bank Of India Strays From The Norm,http://www.bloombergquint.com/opinion/2016/12/28/viral-acharyas-appointment-to-the-reserve-bank-of-india-strays-from-the-norm,2017-01-12 09:46:37.519552
4,India,http://www.business-standard.com,India is a consensus overweight among foreign investors: Geoffrey Dennis,http://www.business-standard.com/article/markets/india-is-a-consensus-overweight-among-foreign-investors-geoffrey-dennis-116122900243_1.html,2017-01-12 09:46:37.519552
5,India,http://www.business-standard.com,"New draft proposal for NSG membership paves way for India, leaves out Pak",http://www.business-standard.com/article/current-affairs/new-draft-proposal-for-nsg-membership-paves-way-for-india-leaves-out-pak-116122900148_1.html,2017-01-12 09:46:37.519552
6,India,http://www.business-standard.com,Alibaba to soon open its first India office,http://www.business-standard.com/article/companies/alibaba-to-soon-open-its-first-india-office-soon-116122801293_1.html,2017-01-12 09:46:37.519552
7,India,http://www.business-standard.com,India may turn net steel exporter,http://www.business-standard.com/article/markets/india-may-turn-net-steel-exporter-116122101350_1.html,2017-01-12 09:46:37.519552
8,India,http://www.business-standard.com,Amazon stirs up content market in India,http://www.business-standard.com/article/specials/amazon-stirs-up-content-market-in-india-116122601066_1.html,2017-01-12 09:46:37.519552
9,India,http://www.business-standard.com,"Amma's legacy: Social, industrial, crime rankings among India's best",http://www.business-standard.com/article/current-affairs/amma-s-legacy-social-industrial-crime-rankings-among-india-s-best-116120700059_1.html,2017-01-12 09:46:37.519552
10,India,http://www.business-standard.com,Tata-Mistry battle lesson for India Inc,http://www.business-standard.com/article/specials/tata-mistry-battle-lesson-for-india-inc-116121800825_1.html,2017-01-12 09:46:37.519552
11,India,http://www.business-standard.com,Here are India's biggest start-up funding stories of 2016,http://www.business-standard.com/article/companies/here-are-india-s-biggest-start-up-funding-stories-of-2016-116122800836_1.html,2017-01-12 09:46:37.519552
12,India,http://www.business-standard.com,"'If provider and receiver of service are both in India, service is taxable'",http://www.business-standard.com/article/sme/if-provider-and-receiver-of-service-are-both-outside-india-service-is-taxable-116121200543_1.html,2017-01-12 09:46:37.519552
13,India,http://www.business-standard.com,Why the vast majority of women in India will never own a smartphone,http://www.business-standard.com/article/current-affairs/why-the-vast-majority-of-women-in-india-will-never-own-a-smartphone-116101401261_1.html,2017-01-12 09:46:37.519552
14,India,http://www.cnbc.com,INSIGHT-Serial testers and cursory checks: India's flawed generic drug trials business,http://www.cnbc.com/2016/12/27/reuters-america-insight-serial-testers-and-cursory-checks-indias-flawed-generic-drug-trials-business.html,2017-01-12 09:46:37.519552
15,India,http://www.cnbc.com,ANALYSIS-Global diamond business roiled as cash crunch hits Indian stone cutting,http://www.cnbc.com/2016/12/27/reuters-america-analysis-global-diamond-business-roiled-as-cash-crunch-hits-indian-stone-cutting.html,2017-01-12 09:46:37.519552
16,India,http://www.cnbc.com,Why India stocks won?t be a safe haven amid turmoil over global trade,http://www.cnbc.com/2016/12/26/why-india-stocks-wont-be-a-safe-haven-amid-turmoil-over-global-trade.html,2017-01-12 09:46:37.519552
17,India,http://www.cnbc.com,Could India's property be the next target in Modi's black money crackdown?,http://www.cnbc.com/2016/12/26/financial-times-modi-to-crank-up-campaign-against-indiaas-black-money.html,2017-01-12 09:46:37.519552
18,India,http://www.cnbc.com,"India's wheat stocks set to fall to 10-year low, beckoning imports",http://www.cnbc.com/2016/12/23/reuters-america-indias-wheat-stocks-set-to-fall-to-10-year-low-beckoning-imports.html,2017-01-12 09:46:37.519552
19,India,http://www.cnbc.com,"EXCLUSIVE-How India lobbied Moody's for ratings upgrade, but failed",http://www.cnbc.com/2016/12/22/reuters-america-exclusive-how-india-lobbied-moodys-for-ratings-upgrade-but-failed.html,2017-01-12 09:46:37.519552
20,India,http://www.cnbc.com,Google teams up with the Indian government to develop toilet locator app,http://www.cnbc.com/2016/12/22/google-ties-up-the-indian-government-to-develop-toilet-locator-app.html,2017-01-12 09:46:37.519552
21,India,http://www.cnbc.com,India's crackdown on cash imperils pivotal national tax reform,http://www.cnbc.com/2016/12/21/reuters-america-indias-crackdown-on-cash-imperils-pivotal-national-tax-reform.html,2017-01-12 09:46:37.519552
22,India,http://www.cnbc.com,India modifies rules once again on cash deposits as deadline looms,http://www.cnbc.com/2016/12/21/india-modifies-rules-once-again-on-cash-deposits-as-deadline-looms.html,2017-01-12 09:46:37.519552
23,India,http://www.cnbc.com,Modi losing friends as anger grows over Indian cash crackdown,http://www.cnbc.com/2016/12/21/reuters-america-modi-losing-friends-as-anger-grows-over-indian-cash-crackdown.html,2017-01-12 09:46:37.519552
24,India,http://www.cnbc.com,Ousted chairman Cyrus Mistry launches legal battle against India's Tata Sons,http://www.cnbc.com/2016/12/20/cyrus-mistry-launches-legal-battle-against-indias-tata-sons.html,2017-01-12 09:46:37.519552
25,India,http://economictimes.indiatimes.com,India and Singapore to hold talks on tax treaty amendments,http://economictimes.indiatimes.com/news/economy/policy/india-and-singapore-to-hold-talks-on-tax-treaty-amendments/articleshow/56227496.cms,2017-01-12 09:46:37.519552
26,India,http://economictimes.indiatimes.com,New draft proposal could pave way for India's NSG membership,http://economictimes.indiatimes.com/news/defence/new-draft-proposal-could-pave-way-for-indias-nsg-membership/articleshow/56224573.cms,2017-01-12 09:46:37.519552
27,India,http://economictimes.indiatimes.com,2017 can be breakthrough year for the Indian market,http://economictimes.indiatimes.com/markets/stocks/news/whos-afraid-of-trump-2017-can-be-breakthrough-year-for-indian-market/articleshow/56217864.cms,2017-01-12 09:46:37.519552
28,India,http://economictimes.indiatimes.com,"Mallya?s flight, Tata tussle gave India Inc a blot in '16",http://economictimes.indiatimes.com/markets/stocks/news/from-mallyas-flight-to-tata-tussle-and-yes-bank-qip-2016-gave-india-inc-a-blot/articleshow/56216387.cms,2017-01-12 09:46:37.519552
29,India,https://in.finance.yahoo.com,India to offer tax benefits to promote cashless economy - Arun Jaitley,https://in.finance.yahoo.com/news/india-offer-tax-benefit-promote-081341980.html,2017-01-12 09:46:37.519552
30,India,https://in.finance.yahoo.com,Weak global cues drag Indian equities lower,https://in.finance.yahoo.com/news/weak-global-cues-drag-indian-084604771.html,2017-01-12 09:46:37.519552
31,India,https://in.finance.yahoo.com,Apple in talks with India to manufacture locally - WSJ,https://in.finance.yahoo.com/news/apple-talks-india-manufacture-locally-084715037.html,2017-01-12 09:46:37.519552
33,India,http://www.financialexpress.com,From daring surgical strikes to Rafale jets: What stood out for India's armed forces in 2016,http://www.financialexpress.com/india-news/from-daring-surgical-strikes-to-rafale-jets-and-big-defence-deals-what-stood-out-for-indias-armed-forces-in-2016/489650/,2017-01-12 09:46:37.519552
34,India,http://www.financialexpress.com,"Demonetisation: Here's what can relieve rural India of cash-kill pains, put it on fast road to digital payments",http://www.financialexpress.com/opinion/demonetisation-heres-what-can-relieve-rural-india-of-cash-kill-pains-put-it-on-fast-road-to-digital-payments/460916/,2017-01-12 09:46:37.519552
35,India,http://www.financialexpress.com,Cyrus Mistry's surprise takes sting out of Indian Hotels' EGM,http://www.financialexpress.com/industry/cyrus-mistrys-surprise-takes-sting-out-of-indian-hotels-egm/481339/,2017-01-12 09:46:37.519552
36,India,http://www.livemint.com,Are bankers India's new corrupt?,http://www.livemint.com/Industry/VFK4mWLLGyWsvSDnMxmAkM/Are-bankers-Indias-new-corrupt.html,2017-01-12 09:46:37.519552
37,India,http://www.moneycontrol.com/news/,Mercedes-Benz India hoping for delicensing of all radar frequencies,http://www.moneycontrol.com/news/wheels/mercedes-benz-india-hoping-for-delicensingall-radar-frequencies_8176141.html,2017-01-12 09:46:37.519552
38,India,http://www.moneycontrol.com/news/,"Incredibly, car buyers outnumber tax payers in India",http://www.moneycontrol.com/news/wheels/incredibly-car-buyers-outnumber-tax-payersindia_8175661.html,2017-01-12 09:46:37.519552
39,India,http://profit.ndtv.com/news/latest,Cabinet Approves Sale Of India's First Pharma Company,http://profit.ndtv.com/news/economy/article-cabinet-approves-sale-of-indias-first-pharma-company-1642965,2017-01-12 09:46:37.519552
40,India,http://profit.ndtv.com/news/latest,India Has Taken Up Movement To Embrace Digital Transactions: PM Modi,http://profit.ndtv.com/news/economy/article-india-has-taken-up-movement-to-embrace-digital-transactions-pm-modi-1642871,2017-01-12 09:46:37.519552
41,Tata,http://www.business-standard.com,Burden of proof on Mistry as battle lines form for Tata legal showdown,http://www.business-standard.com/article/companies/burden-of-proof-on-mistry-as-battle-lines-forms-for-tata-legal-showdown-116122800146_1.html,2017-01-12 09:46:37.519552
42,Tata,http://www.business-standard.com,Boardroom war: Tata Sons sue Cyrus Mistry for breach of confidentiality,http://www.business-standard.com/article/companies/boardroom-war-tata-sons-sue-cyrus-mistry-for-breach-of-confidentiality-116122700617_1.html,2017-01-12 09:46:37.519552
43,Tata,http://www.business-standard.com,"Behind Tata-Mistry boardroom clash, a distinct set of governance rules",http://www.business-standard.com/article/companies/behind-tata-mistry-boardroom-clash-a-distinct-set-of-governance-rules-116122600091_1.html,2017-01-12 09:46:37.519552
44,Tata,http://www.business-standard.com,Newsmakers of the year 2016: Ratan Tata and Cyrus Mistry,http://www.business-standard.com/article/companies/newsmakers-of-the-year-2016-ratan-tata-and-cyrus-mistry-116122500420_1.html,2017-01-12 09:46:37.519552
45,Tata,http://www.business-standard.com,Tata-Mistry battle lesson for India Inc,http://www.business-standard.com/article/specials/tata-mistry-battle-lesson-for-india-inc-116121800825_1.html,2017-01-12 09:46:37.519552
46,Tata,http://www.cnbc.com,Battle lines forming for Tata legal showdown,http://www.cnbc.com/2016/12/27/reuters-america-battle-lines-forming-for-tata-legal-showdown.html,2017-01-12 09:46:37.519552
47,Tata,http://www.cnbc.com,"INSIGHT-Behind Tata-Mistry clash, a distinct set of governance rules",http://www.cnbc.com/2016/12/25/reuters-america-insight-behind-tata-mistry-clash-a-distinct-set-of-governance-rules.html,2017-01-12 09:46:37.519552
48,Tata,http://www.cnbc.com,UPDATE 1-Cyrus Mistry petition seeks ouster of Tata Sons board,http://www.cnbc.com/2016/12/21/reuters-america-update-1-cyrus-mistry-petition-seeks-ouster-of-tata-sons-board.html,2017-01-12 09:46:37.519552
49,Tata,http://www.cnbc.com,Ousted chairman Cyrus Mistry launches legal battle against India's Tata Sons,http://www.cnbc.com/2016/12/20/cyrus-mistry-launches-legal-battle-against-indias-tata-sons.html,2017-01-12 09:46:37.519552
50,Tata,http://economictimes.indiatimes.com,"Mallya?s flight, Tata tussle gave India Inc a blot in '16",http://economictimes.indiatimes.com/markets/stocks/news/from-mallyas-flight-to-tata-tussle-and-yes-bank-qip-2016-gave-india-inc-a-blot/articleshow/56216387.cms,2017-01-12 09:46:37.519552
51,Tata,https://in.finance.yahoo.com,"Cyrus Mistry quits Tata group company boards, but vows to fight on",https://in.finance.yahoo.com/news/former-tata-sons-chairman-cyrus-142427470.html,2017-01-12 09:46:37.519552
52,Tata,https://in.finance.yahoo.com,"Mistry's resignation a strategy, says Tata Sons",https://in.finance.yahoo.com/news/mistrys-resignation-strategy-says-tata-175404986.html,2017-01-12 09:46:37.519552
53,Tata,https://in.finance.yahoo.com,Will step down from Tata Group companies' posts: Mistry,https://in.finance.yahoo.com/news/step-down-tata-group-companies-140604340.html,2017-01-12 09:46:37.519552
54,Mistry,http://www.business-standard.com,Burden of proof on Mistry as battle lines form for Tata legal showdown,http://www.business-standard.com/article/companies/burden-of-proof-on-mistry-as-battle-lines-forms-for-tata-legal-showdown-116122800146_1.html,2017-01-12 09:46:37.519552
55,Mistry,http://www.business-standard.com,Boardroom war: Tata Sons sue Cyrus Mistry for breach of confidentiality,http://www.business-standard.com/article/companies/boardroom-war-tata-sons-sue-cyrus-mistry-for-breach-of-confidentiality-116122700617_1.html,2017-01-12 09:46:37.519552
56,Mistry,http://www.business-standard.com,"Behind Tata-Mistry boardroom clash, a distinct set of governance rules",http://www.business-standard.com/article/companies/behind-tata-mistry-boardroom-clash-a-distinct-set-of-governance-rules-116122600091_1.html,2017-01-12 09:46:37.519552
57,Mistry,http://www.business-standard.com,Newsmakers of the year 2016: Ratan Tata and Cyrus Mistry,http://www.business-standard.com/article/companies/newsmakers-of-the-year-2016-ratan-tata-and-cyrus-mistry-116122500420_1.html,2017-01-12 09:46:37.519552
58,Mistry,http://www.business-standard.com,Tata-Mistry battle lesson for India Inc,http://www.business-standard.com/article/specials/tata-mistry-battle-lesson-for-india-inc-116121800825_1.html,2017-01-12 09:46:37.519552
59,Mistry,http://www.cnbc.com,"INSIGHT-Behind Tata-Mistry clash, a distinct set of governance rules",http://www.cnbc.com/2016/12/25/reuters-america-insight-behind-tata-mistry-clash-a-distinct-set-of-governance-rules.html,2017-01-12 09:46:37.519552
60,Mistry,http://www.cnbc.com,UPDATE 1-Cyrus Mistry petition seeks ouster of Tata Sons board,http://www.cnbc.com/2016/12/21/reuters-america-update-1-cyrus-mistry-petition-seeks-ouster-of-tata-sons-board.html,2017-01-12 09:46:37.519552
61,Mistry,http://www.cnbc.com,Ousted chairman Cyrus Mistry launches legal battle against India's Tata Sons,http://www.cnbc.com/2016/12/20/cyrus-mistry-launches-legal-battle-against-indias-tata-sons.html,2017-01-12 09:46:37.519552
62,Mistry,https://in.finance.yahoo.com,"Cyrus Mistry quits Tata group company boards, but vows to fight on",https://in.finance.yahoo.com/news/former-tata-sons-chairman-cyrus-142427470.html,2017-01-12 09:46:37.519552
63,Mistry,https://in.finance.yahoo.com,"Mistry's resignation a strategy, says Tata Sons",https://in.finance.yahoo.com/news/mistrys-resignation-strategy-says-tata-175404986.html,2017-01-12 09:46:37.519552
64,Mistry,https://in.finance.yahoo.com,Will step down from Tata Group companies' posts: Mistry,https://in.finance.yahoo.com/news/step-down-tata-group-companies-140604340.html,2017-01-12 09:46:37.519552
65,Mistry,http://www.financialexpress.com,Cyrus Mistry's surprise takes sting out of Indian Hotels' EGM,http://www.financialexpress.com/industry/cyrus-mistrys-surprise-takes-sting-out-of-indian-hotels-egm/481339/,2017-01-12 09:46:37.519552
66,Nifty,http://www.bloombergquint.com,"Live: Sensex Gains Despite Weak Global Cues; Nifty At 8,050",http://www.bloombergquint.com/markets/2016/12/29/live-nifty-futures-suggest-stock-losses-amid-weak-global-trade-2,2017-01-12 09:46:37.519552
68,Nifty,http://www.business-standard.com,"Sensex flat, Nifty above 8,050; midcap, smallcap outperform",http://www.business-standard.com/article/markets/sensex-flat-nifty-above-8-050-midcap-smallcap-outperform-116122900139_1.html,2017-01-12 09:46:37.519552
69,Nifty,http://www.business-standard.com,Target prices of 22 Nifty stocks less than those in 2015,http://www.business-standard.com/article/markets/target-prices-of-22-nifty-stocks-less-than-those-in-2015-116122801308_1.html,2017-01-12 09:46:37.519552
70,Nifty,http://economictimes.indiatimes.com,"Sensex picks up momentum, Nifty nears 8,050",http://economictimes.indiatimes.com/markets/stocks/news/sensex-picks-up-momentum-nifty50-trades-around-8050-level/articleshow/56230289.cms,2017-01-12 09:46:37.519552
71,Nifty,http://economictimes.indiatimes.com,Tech view: Market in bear grip! Nifty50 forms Shooting Star pattern on charts,http://economictimes.indiatimes.com/markets/stocks/news/tech-view-market-in-bear-grip-nifty50-forms-shooting-star-pattern-on-charts/articleshow/56219310.cms,2017-01-12 09:46:37.519552
72,Nifty,http://profit.ndtv.com/news/latest,"Sensex Edges Higher, Nifty Regains 8,050 Mark",http://profit.ndtv.com/news/market/article-sensex-edges-higher-nifty-regains-8-050-mark-1642982,2017-01-12 09:46:37.519552
73,IPO,http://www.bloombergquint.com,Oil IPOs Seen Ready to Bloom Across U.S. as Crude Heads Higher,http://www.bloombergquint.com/markets/2016/12/28/oil-ipos-seen-ready-to-bloom-across-u-s-as-crude-heads-higher,2017-01-12 09:46:37.519552
74,IPO,http://www.bloombergquint.com,"NSE Files Draft Prospectus For Rs 10,000 Crore IPO; To Sell 25% Stake",http://www.bloombergquint.com/markets/2016/12/28/nse-files-draft-papers-for-rs-10000-crore-ipo-to-sell-25-stake,2017-01-12 09:46:37.519552
77,IPO,http://www.business-standard.com,"NSE files IPO papers with Sebi, looks to raise Rs 10,000 crore",http://www.business-standard.com/article/markets/nse-files-ipo-papers-with-sebi-looks-to-raise-rs-10-000-crore-116122801297_1.html,2017-01-12 09:46:37.519552
78,IPO,http://www.business-standard.com,IFCI surges over 10% as NSE files IPO papers with Sebi,http://www.business-standard.com/article/markets/ifci-surges-over-10-as-nse-files-ipo-papers-with-sebi-116122900142_1.html,2017-01-12 09:46:37.519552
79,IPO,http://www.business-standard.com,"NSE files papers for Rs 10,000 cr IPO",http://www.business-standard.com/article/news-ians/nse-files-papers-for-rs-10-000-cr-ipo-116122801010_1.html,2017-01-12 09:46:37.519552
80,IPO,https://in.finance.yahoo.com,Volvo Cars raises $500 million in step towards IPO,https://in.finance.yahoo.com/news/volvo-cars-raises-500-million-080229220.html,2017-01-12 09:46:37.519552
81,IPO,https://in.finance.yahoo.com,"Better rules, long IPO wait mean secondary market boom for 'unicorns'",https://in.finance.yahoo.com/news/better-rules-long-ipo-wait-032732634.html,2017-01-12 09:46:37.519552
82,IPO,http://profit.ndtv.com/news/latest,NSE Discloses Potential Trading Violations In IPO Draft Papers,http://profit.ndtv.com/news/ipo/article-nse-files-for-ipo-discloses-potential-trading-violations-1642952,2017-01-12 09:46:37.519552
83,IPO,http://profit.ndtv.com/news/latest,"NSE Files For IPO, May Raise 10,000 Crores In Largest Issue In 6 Years",http://profit.ndtv.com/news/market/article-nse-files-ipo-papers-with-sebi-may-raise-rs-10-000-crore-1642763,2017-01-12 09:46:37.519552
84,IPO,http://in.reuters.com/news/top-news,"NSE files for IPO, discloses potential trading violations",http://in.reuters.com/news/top-news/article/india-nse-ipo-idINKBN14H0U9,2017-01-12 09:46:37.519552
85,Viral,http://www.bloombergquint.com,Viral Acharya?s Appointment To The Reserve Bank Of India Strays From The Norm,http://www.bloombergquint.com/opinion/2016/12/28/viral-acharyas-appointment-to-the-reserve-bank-of-india-strays-from-the-norm,2017-01-12 09:46:37.519552
87,Viral,http://www.business-standard.com,"Cricketer, poet, singer, central banker: Meet RBI Deputy Guv Viral Acharya",http://www.business-standard.com/article/economy-policy/cricketer-poet-singer-central-banker-meet-viral-acharya-116122801219_1.html,2017-01-12 09:46:37.519552
88,Viral,http://www.livemint.com,Who is Viral Acharya?,http://www.livemint.com/Politics/jaFEJh7cWO32TTdMjlBEvI/Who-is-Viral-Acharya.html,2017-01-12 09:46:37.519552
89,Viral,http://profit.ndtv.com/news/latest,Rockstar In RBI: Deputy Governor Viral Acharya Is Also A Musician,http://profit.ndtv.com/news/life-and-careers/article-rockstar-in-rbi-deputy-governor-viral-acharya-is-also-a-musician-1642998,2017-01-12 09:46:37.519552
90,Viral,http://in.reuters.com/news/top-news,Government appoints Viral Acharya as RBI deputy governor,http://in.reuters.com/news/top-news/article/india-rbi-deputy-governor-idINKBN14H0DF,2017-01-12 09:46:37.519552
91,Pharma,http://www.bloombergquint.com,Zydus Cadila Acquires Six Brands From Global Pharma Major MSD,http://www.bloombergquint.com/business/2016/12/28/zydus-cadila-acquires-6-brands-from-global-pharna-major-msd,2017-01-12 09:46:37.519552
92,Pharma,http://www.bloombergquint.com,Pharma?s Drug Price Troubles Will Get Worse In 2017,http://www.bloombergquint.com/gadfly/2016/12/28/pharma-s-drug-price-troubles-will-get-worse-in-2017,2017-01-12 09:46:37.519552
95,Pharma,http://profit.ndtv.com/news/latest,Cabinet Approves Sale Of India's First Pharma Company,http://profit.ndtv.com/news/economy/article-cabinet-approves-sale-of-indias-first-pharma-company-1642965,2017-01-12 09:46:37.519552
96,Pharma,http://profit.ndtv.com/news/latest,Cabinet Approves Sale Of Surplus Land Of 4 Pharma PSUs,http://profit.ndtv.com/news/industries/article-cabinet-approves-sale-of-surplus-land-of-4-pharma-psus-1642809,2017-01-12 09:46:37.519552
97,Lower,http://www.bloombergquint.com,"Demonetisation Brings Higher Costs, Lower Loan Growth To Banks",http://www.bloombergquint.com/business/2016/12/29/demonetisation-brings-higher-costs-lower-loan-growth-to-banks,2017-01-12 09:46:37.519552
98,Lower,http://www.bloombergquint.com,Asia Stocks Follow U.S. Lower as Yen Strengthens: Markets Wrap,http://www.bloombergquint.com/markets/2016/12/28/asian-stocks-set-to-follow-u-s-lower-dollar-firm-markets-wrap,2017-01-12 09:46:37.519552
101,Global,http://www.bloombergquint.com,"Live: Sensex Gains Despite Weak Global Cues; Nifty At 8,050",http://www.bloombergquint.com/markets/2016/12/29/live-nifty-futures-suggest-stock-losses-amid-weak-global-trade-2,2017-01-12 09:46:37.519552
102,Global,http://www.bloombergquint.com,Zydus Cadila Acquires Six Brands From Global Pharma Major MSD,http://www.bloombergquint.com/business/2016/12/28/zydus-cadila-acquires-6-brands-from-global-pharna-major-msd,2017-01-12 09:46:37.519552
105,Global,http://www.cnbc.com,ANALYSIS-Global diamond business roiled as cash crunch hits Indian stone cutting,http://www.cnbc.com/2016/12/27/reuters-america-analysis-global-diamond-business-roiled-as-cash-crunch-hits-indian-stone-cutting.html,2017-01-12 09:46:37.519552
106,Global,https://in.finance.yahoo.com,"Global stocks, dollar edge higher but safe havens get bid after Turkey, Germany attacks",https://in.finance.yahoo.com/news/dollar-yields-stocks-cool-jets-092505754.html,2017-01-12 09:46:37.519552
107,Files,http://www.bloombergquint.com,"NSE Files Draft Prospectus For Rs 10,000 Crore IPO; To Sell 25% Stake",http://www.bloombergquint.com/markets/2016/12/28/nse-files-draft-papers-for-rs-10000-crore-ipo-to-sell-25-stake,2017-01-12 09:46:37.519552
109,Files,http://profit.ndtv.com/news/latest,"NSE Files For IPO, May Raise 10,000 Crores In Largest Issue In 6 Years",http://profit.ndtv.com/news/market/article-nse-files-ipo-papers-with-sebi-may-raise-rs-10-000-crore-1642763,2017-01-12 09:46:37.519552
